train/epoch,train/Log Prob,train/KL,train/loss,debug/MSE improvement over random Mean,debug/MSE improvement over random Std,debug/MSE improvement over random Max,debug/MSE improvement over random Min,debug/MSE of random decoding Mean,debug/MSE of random decoding Std,debug/MSE of random decoding Max,debug/MSE of random decoding Min,debug/MSE of reconstruction,test/Log Prob,test/KL,test/loss,beta
55,-10996.79267578125,78.7531974029541,11002.9452734375,0.046426207,0.014018928,0.078982376,0.0200297,0.051120076,0.19382264,1.0,0.0,0.004693869,-11069.67373046875,52.392424774169925,11073.766796875,0.078125
56,-10995.521640625,78.65812705993652,11001.666904296875,0.034692973,0.017542524,0.065892994,0.007860698,0.039613906,0.17374001,1.0,0.0,0.0049209357,-11079.6546875,50.62250099182129,11083.60947265625,0.078125
57,-10992.835234375,78.60979629516602,10998.976630859375,0.075903654,0.021032942,0.112657994,0.035743974,0.07927459,0.23621939,1.0,0.0,0.0033709505,-11065.61435546875,51.432661819458005,11069.63271484375,0.078125
58,-10990.3532421875,77.26856582641602,10996.389853515626,0.081497714,0.017750952,0.120067,0.036660723,0.08547195,0.24251488,1.0,0.0,0.0039742608,-11083.3779296875,47.90350074768067,11087.1203125,0.078125
59,-10982.945693359376,76.67862045288086,10988.9362109375,0.08904349,0.020294748,0.11945003,0.0473326,0.09253742,0.25878477,1.0,0.0,0.0034939442,-11053.0783203125,49.2770580291748,11056.928125,0.078125
60,-10988.82591796875,76.26829963684082,10994.784384765626,0.06738962,0.01881432,0.10292885,0.026932547,0.06982925,0.23091191,1.0,0.0,0.0024396305,-11071.8369140625,49.407593154907225,11075.696875,0.078125
61,-10983.9283203125,76.83319290161133,10989.9309375,0.02621115,0.012443869,0.049152896,0.0051121907,0.030611236,0.14906271,1.0,0.0,0.00440008,-11077.66962890625,49.12649002075195,11081.50771484375,0.078125
62,-10988.548359375,75.14844848632812,10994.419306640624,0.07639182,0.02240703,0.11213395,0.03348513,0.080433935,0.23410463,1.0,0.0,0.0040421225,-11087.3341796875,48.3446533203125,11091.11103515625,0.078125
63,-10985.48458984375,75.61524284362793,10991.392021484375,0.09135124,0.023185855,0.13030775,0.045482017,0.09465166,0.2641955,1.0,0.0,0.0033004242,-11053.6021484375,49.53759078979492,11057.472265625,0.078125
64,-10983.51634765625,75.10595703125,10989.384013671875,0.027408225,0.0132914875,0.05091369,0.004627673,0.031205898,0.15220167,1.0,0.0,0.003797685,-11040.3240234375,50.43343505859375,11044.2640625,0.078125
