train/epoch,train/loss,train/log_prob,train/kl,train/physics_temporal,train/physics_momentum,train/physics_contact,train/physics_total_physics,debug/MSE improvement over random Mean,debug/MSE improvement over random Std,debug/MSE improvement over random Max,debug/MSE improvement over random Min,debug/MSE of random decoding Mean,debug/MSE of random decoding Std,debug/MSE of random decoding Max,debug/MSE of random decoding Min,debug/MSE of reconstruction,test/Log Prob,test/KL,test/loss,beta
183,26572.281796875,-13283.80837890625,29.81993715286255,0.018796402756124736,0.0361646480858326,0.00028200147673487666,0.055243052132427695,0.008933958,0.002629878,0.017130097,0.0028967632,0.010371917,0.04819862,0.99995947,0.0,0.0014379637,-13500.34365234375,38.714865112304686,13503.3681640625,0.078125
184,26554.288515625,-13274.80712890625,29.87904125213623,0.019150636475533247,0.03675318147987127,0.0002301732124760747,0.05613399114459753,0.015942656,0.0036333883,0.022330616,0.005628308,0.016927268,0.06898557,0.9999926,0.0,0.00098461,-13581.7837890625,38.70433502197265,13584.80751953125,0.078125
185,26563.30302734375,-13279.32076171875,29.79777536392212,0.018886301359161736,0.036313774790614844,6.463255733251571e-05,0.05526470895856619,0.037857983,0.0043443334,0.045721263,0.027524952,0.043578286,0.1399267,1.0,0.0,0.005720302,-13521.31611328125,38.61375389099121,13524.3328125,0.078125
186,26569.150703125,-13282.265673828126,29.528108253479004,0.018511610692366957,0.035861751567572354,0.00013439666479825974,0.05450775887817144,0.0075057726,0.002721763,0.016362943,0.0022565518,0.009988371,0.043954972,0.999804,0.0,0.0024825977,-13536.44921875,41.881670761108396,13539.72119140625,0.078125
187,26571.1629296875,-13283.259404296876,29.68668716430664,0.018817403921857476,0.036114842407405374,0.00013035333249717952,0.05506259962916374,0.009214446,0.00443142,0.017292414,0.00014574407,0.016332578,0.076504976,1.0,0.0,0.0071181273,-13564.87392578125,37.77698249816895,13567.82529296875,0.078125
188,26558.7069140625,-13277.020537109374,29.824176368713378,0.01963578416965902,0.03744423585012555,0.00014223020523786544,0.057222250141203405,0.022625195,0.0032366933,0.02811459,0.015099684,0.024077138,0.09628204,1.0,0.0,0.0014519431,-13527.89326171875,40.57263259887695,13531.0630859375,0.078125
189,26562.29796875,-13278.83318359375,29.606148147583006,0.018602060629054906,0.035917903482913974,0.00013710360508412123,0.05465706784278154,0.014067326,0.0034947374,0.020505233,0.005925876,0.014957296,0.06440487,0.9999789,0.0,0.00088996574,-13515.9943359375,37.484871292114256,13518.9228515625,0.078125
190,26566.06263671875,-13280.7222265625,29.520093536376955,0.018962956909090282,0.03625563884153962,0.0002749856747686863,0.05549358166754246,0.025847904,0.004654788,0.034202673,0.015473222,0.031664994,0.123978354,1.0,0.0,0.0058170925,-13541.1462890625,38.83241996765137,13544.18017578125,0.078125
191,26568.35267578125,-13281.851025390624,29.728189182281493,0.018827118463814258,0.03621842872351408,7.618594449013472e-05,0.055121733099222185,0.00788869,0.003122594,0.01592852,0.001189033,0.011776703,0.04860394,0.99981475,0.0,0.0038880142,-13557.45625,38.40696258544922,13560.456640625,0.078125
192,26565.55095703125,-13280.48083984375,29.33539363861084,0.01864076504483819,0.03594763031229377,0.0003540473897010088,0.054942442625761034,0.0072931787,0.0027287705,0.014503012,0.0025883913,0.012817511,0.060041647,0.99998486,0.0,0.0055243326,-13602.05625,39.22360000610352,13605.12060546875,0.078125
193,26564.805078125,-13280.079892578126,29.693408679962157,0.018813674841076135,0.03620914600789547,0.00023310191463679075,0.05525592274963856,0.008497259,0.0034203904,0.014741973,0.001800919,0.012975059,0.05929792,0.99999845,0.0,0.0044778017,-13540.31923828125,38.38266716003418,13543.31787109375,0.078125
194,26561.92248046875,-13278.64703125,29.586381645202636,0.01873593417927623,0.03611537067219615,0.0001321566104888916,0.05498346138745546,0.0151644405,0.0041017556,0.021254804,0.0042287633,0.018962692,0.06789587,1.0,0.0,0.0037982492,-13557.50888671875,38.442647552490236,13560.5123046875,0.078125
195,26559.7101953125,-13277.52873046875,29.74110610961914,0.01920631227083504,0.03667287543416023,0.00012940301094204186,0.05600859072059393,0.012664438,0.004862196,0.021527305,0.0026430045,0.018414302,0.076402165,1.0,0.0,0.005749864,-13518.81796875,37.042551040649414,13521.7119140625,0.078125
196,26556.16705078125,-13275.786240234374,29.368909072875976,0.018561556423082947,0.03563178516924381,0.00013228164054453372,0.054325623139739036,0.010362107,0.0023718732,0.016640453,0.006279293,0.011868436,0.05346158,0.9999614,0.0,0.0015063268,-13526.5142578125,37.94598236083984,13529.4787109375,0.078125
197,26561.7708984375,-13278.57779296875,29.501744480133056,0.018728436660021542,0.03585945108905435,0.00021928992588073017,0.054807177782058715,0.035765134,0.0051098643,0.044933133,0.022154907,0.04231303,0.13787054,1.0,0.0,0.0065479004,-13544.7388671875,37.821675872802736,13547.69375,0.078125
198,26561.72556640625,-13278.530712890624,29.814845180511476,0.018594690999016165,0.035790033508092164,0.0005159308202564716,0.05490065526217222,0.012283212,0.0034509588,0.02259565,0.0041929916,0.016460462,0.058806702,0.99998736,0.0,0.004177246,-13537.1232421875,38.49232559204101,13540.13046875,0.078125
199,26553.48240234375,-13274.429150390624,29.55888925552368,0.018368879938498138,0.03526502329856157,0.00014240100048482418,0.05377630427479744,0.014900996,0.0044370415,0.024748983,0.0056041814,0.02093309,0.088465214,1.0,0.0,0.006032087,-13551.4064453125,39.555613327026364,13554.4966796875,0.078125
200,26557.687578125,-13276.531064453126,29.56862476348877,0.01842954193241894,0.03535964282229543,0.00014458807650953533,0.05393377263098955,0.039092675,0.0045581535,0.050116703,0.030562019,0.04205493,0.14006613,1.0,0.0,0.0029622559,-13515.51376953125,38.7598388671875,13518.54189453125,0.078125
201,26560.4796484375,-13277.9461328125,29.323593139648438,0.01866759344935417,0.035704829283058646,0.000218007187359035,0.05459042992442846,0.024695668,0.0047313725,0.033869267,0.015623201,0.029014014,0.12176258,1.0,0.0,0.0043183467,-13522.3265625,38.96343460083008,13525.37060546875,0.078125
202,26563.85203125,-13279.62408203125,29.429464015960694,0.018711187615990638,0.03580942790955305,0.00028269209899008276,0.054803307466208935,0.014830866,0.00308068,0.021135293,0.005085994,0.019057423,0.07556398,0.9999995,0.0,0.0042265565,-13538.89814453125,36.70696792602539,13541.76591796875,0.078125
203,26544.7616015625,-13270.10400390625,29.107535247802733,0.01877542876638472,0.03587662709876895,0.00035852153785526753,0.05501057747751474,0.03523251,0.005024418,0.04436669,0.021707194,0.038934704,0.1363828,1.0,0.0,0.0037022033,-13562.50439453125,36.773716354370116,13565.37744140625,0.078125
204,26548.48564453125,-13271.955947265626,29.236397342681883,0.018727337690070272,0.03583898700773716,0.0005122505640611052,0.055078575238585475,0.0306957,0.006120181,0.04439286,0.010748087,0.034835007,0.1308171,1.0,0.0,0.0041393097,-13553.2787109375,37.776910400390626,13556.230078125,0.078125
205,26556.23443359375,-13275.7970703125,29.662116394042968,0.01884525508619845,0.03609774189069867,6.428293883800506e-05,0.055007279850542545,0.038188286,0.004137797,0.04622361,0.02750081,0.043447047,0.14185782,1.0,0.0,0.0052587637,-13540.817578125,36.74007625579834,13543.6876953125,0.078125
206,26545.49544921875,-13270.4650390625,29.18244592666626,0.018732195124030113,0.03596095295622945,0.00020376562140882016,0.05489691369235516,0.016410142,0.0051025185,0.025685767,0.0037524756,0.022245008,0.09748776,1.0,0.0,0.0058348645,-13532.1384765625,38.05843505859375,13535.11181640625,0.078125
207,26551.02095703125,-13273.2232421875,29.240751457214355,0.018646046174690126,0.03577018460258841,0.00020493355579674245,0.054621164314448835,0.035032704,0.0051869657,0.043768525,0.020549212,0.039569274,0.13689151,1.0,0.0,0.0045365836,-13579.705859375,36.910513687133786,13582.589453125,0.078125
208,26558.08814453125,-13276.766259765625,29.120615882873537,0.018796893004328012,0.036216095220297576,0.00021928040310740472,0.05523226849734783,0.0105895605,0.002834765,0.017174406,0.00355789,0.013127791,0.07620968,1.0,0.0,0.0025382342,-13557.7408203125,37.34473342895508,13560.6583984375,0.078125
209,26557.255625,-13276.341357421876,29.231893978118897,0.018345378013327716,0.03534210747107863,0.00014119702391326427,0.053828682340681555,0.01951532,0.0025735034,0.026525352,0.013576598,0.025087742,0.1001539,1.0,0.0,0.005572417,-13533.8294921875,38.194407272338864,13536.81337890625,0.078125
210,26555.806953125,-13275.63201171875,29.038990917205812,0.018592164646834136,0.03552519753575325,0.00033614208921790124,0.054453504234552384,0.018000208,0.00396194,0.025869941,0.005219774,0.023138449,0.08511312,1.0,0.0,0.005138242,-13550.987109375,37.89267539978027,13553.9474609375,0.078125
211,26550.8502734375,-13273.136259765624,29.261802711486816,0.018737929044291377,0.03577740212902427,0.00019324797205626964,0.0547085790336132,0.02966683,0.0057233134,0.04229227,0.019057026,0.034321804,0.12736951,1.0,0.0,0.0046549947,-13557.58388671875,37.35727767944336,13560.50234375,0.078125
212,26544.80845703125,-13270.114013671875,29.2796382522583,0.018367880349978806,0.03531937722116709,0.00022650957107543944,0.05391376741230488,0.03654059,0.0050151963,0.04495454,0.023574255,0.038042832,0.13411601,1.0,0.0,0.0015022431,-13536.64052734375,37.5259391784668,13539.572265625,0.078125
213,26549.55205078125,-13272.48564453125,29.281438121795656,0.018853331990540026,0.03610572751611471,0.0001963357999920845,0.0551553950458765,0.0353785,0.0046221144,0.04672268,0.025546739,0.03722617,0.1311487,1.0,0.0,0.0018476554,-13558.81259765625,37.426636123657225,13561.73642578125,0.078125
214,26552.339375,-13273.885966796875,29.19589319229126,0.018889075806364418,0.03603736201301217,0.00035772760864347217,0.055284165404737,0.015530212,0.0040039173,0.021937491,0.005123646,0.016558565,0.06835592,0.9999993,0.0,0.0010283531,-13573.79501953125,36.10428123474121,13576.615625,0.078125
215,26557.72830078125,-13276.5820703125,29.174678211212157,0.018582093147560954,0.035731018707156184,7.572039961814881e-05,0.054388832151889804,0.008977729,0.0025154084,0.014724028,0.0037722369,0.012028161,0.05716782,1.0,0.0,0.0030504344,-13565.5751953125,36.025886154174806,13568.38994140625,0.078125
216,26552.80052734375,-13274.1196484375,29.156214694976807,0.018443692894652485,0.03563562856987119,0.00035945151932537556,0.05443877324461937,0.021893494,0.00407128,0.027692297,0.010454287,0.023207288,0.10364815,1.0,0.0,0.0013137959,-13571.35419921875,40.530949401855466,13574.52080078125,0.078125
217,26552.10134765625,-13273.783837890625,28.98037040710449,0.018314733104780316,0.03534578893333674,0.00014402322936803104,0.053804545179009435,0.013748486,0.0032636872,0.019809816,0.0043779854,0.021104077,0.083979554,1.0,0.0,0.007355594,-13538.0111328125,37.499853897094724,13540.940625,0.078125
218,26543.5834375,-13269.52291015625,29.00540256500244,0.018320854315534235,0.035312055349349974,0.00034880286548286674,0.053981712497770784,0.01198048,0.0029776448,0.01820768,0.0052068243,0.013330812,0.058033627,0.9999399,0.0,0.0013503346,-13541.08876953125,37.297621154785155,13544.002734375,0.078125
219,26542.77978515625,-13269.117978515626,29.043467025756836,0.01904172048904002,0.03659462481737137,0.00021484924014657735,0.05585119463503361,0.017233089,0.0044670505,0.024786282,0.0055407076,0.021651313,0.08416714,1.0,0.0,0.0044182246,-13544.21025390625,38.5042007446289,13547.218359375,0.078125
220,26538.66400390625,-13267.070791015625,28.908206977844237,0.018596840603277088,0.03554295375943184,0.0005782661400735379,0.05471806079149246,0.039593976,0.0028599803,0.044628203,0.030715616,0.040315133,0.13834433,1.0,0.0,0.0007211583,-13550.462109375,37.96165504455566,13553.42783203125,0.078125
221,26544.56267578125,-13270.0220703125,28.883591442108155,0.018137999325990677,0.035100588332861664,0.0,0.0532385877892375,0.01006693,0.0028708577,0.019958178,0.004066,0.012536629,0.04872666,0.9999924,0.0,0.0024697022,-13555.27119140625,37.60563507080078,13558.20927734375,0.078125
222,26552.66361328125,-13274.080107421874,28.786701164245606,0.018646522434428336,0.03579422792419791,0.00015442288015037774,0.054595173560082914,0.007919174,0.0024527549,0.012859466,0.0022368184,0.014084964,0.064904496,1.0,0.0,0.006165786,-13555.23955078125,37.639305114746094,13558.17998046875,0.078125
223,26535.63150390625,-13265.54494140625,29.03064830780029,0.01827940427698195,0.03522307774052024,0.0001527989562600851,0.05365528076887131,0.029086962,0.005115056,0.039534498,0.016225211,0.03378839,0.12743554,1.0,0.0,0.0047014384,-13558.58115234375,36.0175838470459,13561.3951171875,0.078125
224,26541.13,-13268.29537109375,29.01673776626587,0.018293116530403494,0.03525531651452184,0.0001267857477068901,0.053675218746066095,0.029330634,0.0047990647,0.04043981,0.013978314,0.036472984,0.12992552,1.0,0.0,0.007142356,-13563.02001953125,37.89461784362793,13565.98056640625,0.078125
225,26539.50208984375,-13267.480849609376,29.022550888061524,0.01881846643052995,0.035973193664103745,0.00035594276152551175,0.05514760281890631,0.012105533,0.004782407,0.022327019,0.0002255342,0.01876608,0.07866857,1.0,0.0,0.0066605452,-13601.9140625,35.7944242477417,13604.71044921875,0.078125
226,26547.44685546875,-13271.488271484375,28.574534797668456,0.018888034634292127,0.03609066080302,0.00020536078605800867,0.05518405634909868,0.02353006,0.0052557373,0.034541346,0.01260102,0.027187021,0.11791807,1.0,0.0,0.0036569606,-13548.2974609375,35.96317138671875,13551.10703125,0.078125
227,26551.9760546875,-13273.734384765625,28.81110612869263,0.0186328377854079,0.03576601533219218,0.00020450600422918796,0.05460335917770862,0.008876659,0.003158811,0.01587086,0.0028431267,0.012933891,0.04946207,0.99992514,0.0,0.004057228,-13539.14013671875,37.219024658203125,13542.04794921875,0.078125
228,26540.1116015625,-13267.800732421874,28.829108142852782,0.018479098519310354,0.03545748095959425,0.00034511832986027,0.05428169779479504,0.009605606,0.0032990777,0.02366432,0.004325605,0.011673934,0.047273062,0.9999505,0.0,0.0020683275,-13554.85009765625,37.49542999267578,13557.77958984375,0.078125
229,26541.89732421875,-13268.695615234376,28.804725341796875,0.01802488971501589,0.03521912194788456,6.348805036395788e-05,0.05330749973654747,0.025305465,0.0032085334,0.031229433,0.015599326,0.026517576,0.10196902,1.0,0.0,0.0012121135,-13595.1146484375,37.31723289489746,13598.03017578125,0.078125
230,26532.56681640625,-13264.042646484375,28.647326126098633,0.018052042946219444,0.03491895334795117,6.593022495508193e-05,0.053036926761269566,0.017234378,0.0039242418,0.023990985,0.008049216,0.023112081,0.09218477,1.0,0.0,0.005877704,-13561.06328125,37.443368911743164,13563.98857421875,0.078125
231,26540.80658203125,-13268.148544921874,28.825589847564697,0.0184871603641659,0.03534273056313395,0.00028541038744151593,0.054115301333367824,0.014045358,0.0036625203,0.024571234,0.003680603,0.021055771,0.0995693,1.0,0.0,0.0070104175,-13630.247265625,37.363290786743164,13633.1662109375,0.078125
232,26553.76765625,-13274.660341796874,28.42619956970215,0.017833886332809926,0.03451947970315814,0.00021794428583234548,0.05257131040096283,0.013939127,0.0036977755,0.020155918,0.0043791938,0.016764296,0.06776432,1.0,0.0,0.0028251633,-13538.02607421875,37.47721824645996,13540.9541015625,0.078125
233,26540.98212890625,-13268.225185546875,28.96891721725464,0.01838969928212464,0.035330184679478405,0.0004483778588473797,0.05416826173663139,0.033921465,0.0045233043,0.04214386,0.021831894,0.036536705,0.13074507,1.0,0.0,0.0026152523,-13541.88154296875,38.99137840270996,13544.92783203125,0.078125
234,26553.459453125,-13274.48185546875,28.73851493835449,0.018174951188266276,0.03521634865552187,7.435170467942953e-05,0.05346565127372742,0.018741202,0.004993238,0.028012944,0.0060801874,0.020230683,0.0991031,1.0,0.0,0.0014894811,-13543.24140625,37.04224624633789,13546.1353515625,0.078125
235,26537.09416015625,-13266.2862109375,28.90357416152954,0.018391321459785104,0.035454029496759173,0.00020893524400889874,0.05405428621917963,0.015758546,0.0038609442,0.024531947,0.0070304596,0.021260263,0.10263702,1.0,0.0,0.005501715,-13557.15771484375,37.14865341186523,13560.05986328125,0.078125
236,26537.155625,-13266.327822265624,28.76500009536743,0.018725889017805458,0.03577131144702435,7.690308149904012e-05,0.05457410342991352,0.041379016,0.0034750628,0.050147254,0.03193358,0.045286767,0.14433163,1.0,0.0,0.0039077555,-13556.69013671875,37.20828742980957,13559.59697265625,0.078125
237,26540.39228515625,-13267.947060546874,28.753220500946046,0.018325724946334956,0.03515069846063852,0.00020420776214450599,0.05368063110858202,0.038094092,0.0031188438,0.043715395,0.02990216,0.039235547,0.13690245,1.0,0.0,0.0011414597,-13527.20166015625,38.54295768737793,13530.212890625,0.078125
238,26549.05791015625,-13272.290859375,28.612302265167237,0.01839037224650383,0.03547620864585042,0.0001392032764852047,0.05400578413158655,0.005236391,0.0026274438,0.012864286,0.00079660397,0.010599576,0.05426772,1.0,0.0,0.0053631845,-13524.0927734375,35.90343704223633,13526.89775390625,0.078125
239,26537.2809765625,-13266.409619140624,28.521589984893797,0.018252775771543384,0.03521280856803059,0.0003428974561393261,0.053808481730520726,0.039154988,0.0029181356,0.046157543,0.03157888,0.042919163,0.14224796,1.0,0.0,0.0037641763,-13554.66552734375,36.28175048828125,13557.5,0.078125
240,26544.3310546875,-13269.9321484375,28.552564430236817,0.018197793066501617,0.034839177578687666,0.00019971370697021484,0.05323668476194143,0.03371767,0.006777249,0.046722397,0.016324533,0.0374289,0.13398619,1.0,0.0,0.0037112362,-13582.67841796875,35.01788520812988,13585.4142578125,0.078125
241,26552.09287109375,-13273.819189453125,28.474409408569336,0.018395166555419565,0.03549669710919261,6.335258018225432e-05,0.05395521618425846,0.041137993,0.0039016674,0.049721558,0.02909443,0.041816924,0.14033847,1.0,0.0,0.000678918,-13589.22421875,34.502610778808595,13591.91962890625,0.078125
242,26536.8780078125,-13266.2114453125,28.477631759643554,0.018399632452055812,0.035486968141049145,6.38387305662036e-05,0.05395043931901455,0.009425506,0.0033807277,0.019034484,0.002098783,0.013420813,0.050276544,0.9999323,0.0,0.003995305,-13572.512890625,36.79920539855957,13575.387890625,0.078125
243,26544.7829296875,-13270.1474609375,28.687300910949705,0.018507644394412638,0.03542596802115441,0.00015351347159594297,0.054087126068770884,0.031922743,0.005044852,0.04101501,0.018206561,0.034216482,0.12964508,1.0,0.0,0.002293727,-13615.046875,35.116328430175784,13617.790234375,0.078125
244,26540.77591796875,-13268.136484375,28.783221321105955,0.018708898741751908,0.035857694875448945,0.00028377471957355735,0.05485036827623844,0.011620199,0.003748589,0.02442871,0.0038343389,0.013033537,0.06212516,1.0,0.0,0.0014133374,-13572.97294921875,36.413639831542966,13575.8177734375,0.078125
245,26540.83326171875,-13268.196220703125,28.386327896118164,0.01819252106361091,0.034994557704776524,0.00027284577954560517,0.053459924682974815,0.014936147,0.0036159582,0.023188379,0.006049295,0.021842122,0.10226762,1.0,0.0,0.006905974,-13535.42568359375,36.5370677947998,13538.28037109375,0.078125
246,26535.48380859375,-13265.531513671875,28.258343410491943,0.018188893105834724,0.035043917205184696,0.00012702446430921556,0.053359834775328636,0.0070710857,0.0029087265,0.01515357,0.001423235,0.0113072125,0.05119248,0.9999964,0.0,0.0042361263,-13539.83701171875,37.68107261657715,13542.7810546875,0.078125
247,26544.32603515625,-13269.954150390626,28.239825801849364,0.018019666504114865,0.03489945625886321,7.595244795084e-05,0.052995075173676014,0.018122464,0.0039627175,0.025234649,0.010324974,0.023873545,0.11248149,1.0,0.0,0.0057510845,-13515.5474609375,35.992234802246095,13518.35927734375,0.078125
248,26542.85162109375,-13269.213154296875,28.285767478942873,0.018449657317250966,0.03554506827145815,0.0,0.05399472590535879,0.029665524,0.0054352144,0.03921552,0.015024338,0.03216119,0.12503994,1.0,0.0,0.0024956646,-13556.420703125,35.55468330383301,13559.1984375,0.078125
249,26538.704765625,-13267.12296875,28.502240314483643,0.01799821368418634,0.03480417547747493,0.0002661228459328413,0.05306851215660572,0.008808995,0.0033601369,0.016705861,0.0020824708,0.01313979,0.05875314,0.9999931,0.0,0.0043307953,-13535.14248046875,37.28535423278809,13538.05537109375,0.078125
250,26537.60896484375,-13266.5775390625,28.470465984344482,0.018481844887137413,0.03568640256300568,0.0001281260745599866,0.054296373426914214,0.029928204,0.0056714774,0.04066147,0.018157817,0.03463192,0.13068338,1.0,0.0,0.0047037094,-13555.51435546875,37.03828010559082,13558.4080078125,0.078125
251,26550.13556640625,-13272.853232421876,28.311811790466308,0.017966648135334252,0.03492756703868508,0.00019753931555896998,0.053091754876077174,0.029871155,0.0053649987,0.042177543,0.018554552,0.03631302,0.13122977,1.0,0.0,0.006441856,-13541.2732421875,35.68837890625,13544.06142578125,0.078125
252,26531.300390625,-13263.428310546875,28.406145820617677,0.018109739860519766,0.03495510222390294,0.0001380509976297617,0.05320289302617311,0.020360263,0.0021627187,0.02455096,0.013805655,0.024924438,0.10075131,1.0,0.0,0.0045641707,-13609.59697265625,35.79813117980957,13612.39365234375,0.078125
253,26541.372109375,-13268.47642578125,28.250476093292235,0.017854716116562485,0.034674976300448176,0.0,0.0525296925008297,0.020866822,0.0046092356,0.028350016,0.0051881466,0.026803482,0.100315265,1.0,0.0,0.0059366543,-13614.8384765625,35.51754531860352,13617.61328125,0.078125
254,26547.3965625,-13271.476044921876,28.41010606765747,0.018279936062172056,0.034936762601137164,0.00021193616557866335,0.05342863511294126,0.043536697,0.003856161,0.050047755,0.033064645,0.044397306,0.14322068,1.0,0.0,0.0008606292,-13549.06533203125,35.71607437133789,13551.85556640625,0.078125
255,26535.59990234375,-13265.573828125,28.459385166168214,0.01830978094600141,0.03518062161281705,7.461801171302795e-05,0.053565020337700844,0.024742259,0.0047022346,0.034285203,0.012620832,0.030000199,0.11768715,1.0,0.0,0.0052579446,-13544.55185546875,36.590056610107425,13547.41044921875,0.078125
256,26542.55236328125,-13269.055126953124,28.394118423461915,0.01853035475127399,0.03552330022677779,0.0002710771234706044,0.054324731975793836,0.04058195,0.0050368044,0.048962034,0.029003596,0.04210416,0.14117995,1.0,0.0,0.0015222055,-13550.63916015625,37.1070613861084,13553.53818359375,0.078125
257,26539.88021484375,-13267.738349609375,28.14754684448242,0.017964376220479607,0.034768672101199626,0.00021108819171786308,0.05294413626194,0.035233125,0.0038333954,0.04195957,0.020093193,0.038679566,0.13480595,1.0,0.0,0.0034464442,-13558.119140625,36.7690845489502,13560.9916015625,0.078125
258,26541.68220703125,-13268.64275390625,28.10452201843262,0.018241923060268162,0.03502537924796343,0.00013909957371652126,0.05340640187263489,0.011832176,0.0029336321,0.01650706,0.0042550955,0.017746938,0.07714965,1.0,0.0,0.0059147663,-13546.24296875,38.66739959716797,13549.2638671875,0.078125
259,26547.2991015625,-13271.427529296874,28.406355113983153,0.018110497575253248,0.03504001721739769,7.634999696165323e-05,0.05322686478495598,0.015982956,0.0040338184,0.023550794,0.00621199,0.021841327,0.08398742,1.0,0.0,0.0058583715,-13559.60078125,37.96300277709961,13562.56669921875,0.078125
260,26541.555,-13268.56470703125,28.287514057159424,0.018699145056307317,0.035738302394747734,0.0003942272672429681,0.05483167450875044,0.013304726,0.0035979243,0.021281246,0.0046134274,0.018996464,0.07652631,1.0,0.0,0.0056917304,-13556.2005859375,36.95236396789551,13559.0875,0.078125
261,26538.18728515625,-13266.901240234374,28.02903480529785,0.017722904505208133,0.03438925677910447,0.00021247243508696557,0.052324633859097955,0.040390227,0.0029828334,0.047671396,0.031387046,0.04353628,0.14310424,1.0,0.0,0.0031460533,-13552.598828125,37.870701217651366,13555.55751953125,0.078125
262,26537.12287109375,-13266.345908203126,28.32479034423828,0.01797121537849307,0.034896618705242875,0.0003543498041108251,0.053222184143960474,0.010500058,0.003226048,0.018222248,0.0033707174,0.012042883,0.052219246,0.99999416,0.0,0.001542826,-13553.1623046875,36.91213836669922,13556.0458984375,0.078125
263,26547.26767578125,-13271.427734375,28.20435779571533,0.01809159862808883,0.03494319140911102,0.0002021964034065604,0.05323698658496141,0.011078584,0.002879202,0.019846369,0.006006878,0.013717028,0.07393169,1.0,0.0,0.0026384431,-13550.3427734375,35.772060775756835,13553.13759765625,0.078125
264,26537.85396484375,-13266.721005859376,28.202481117248535,0.01788058548234403,0.03465446231886744,0.00019771025981754064,0.05273275807499886,0.033746745,0.0048982454,0.042052757,0.022200124,0.03775342,0.13523039,1.0,0.0,0.004006672,-13592.6197265625,36.5531063079834,13595.47548828125,0.078125
265,26533.91228515625,-13264.74041015625,28.325382175445558,0.01845610505901277,0.03557826889678836,0.00019943094812333584,0.05423380479216575,0.030830115,0.0052264156,0.041327477,0.018770112,0.036690198,0.1316874,1.0,0.0,0.005860072,-13557.34296875,35.77717037200928,13560.13818359375,0.078125
266,26539.2158203125,-13267.4018359375,28.203152236938475,0.017862724643200635,0.03452558329328895,0.00040894547943025827,0.05279725335538387,0.009522641,0.0032405583,0.020921884,0.003905525,0.012341441,0.06858395,1.0,0.0,0.002818802,-13556.31328125,36.62894248962402,13559.1748046875,0.078125
267,26543.778671875,-13269.674658203125,28.3127765083313,0.018136030128225684,0.03517049027606845,0.00029039540328085423,0.05359691578894853,0.035051472,0.004641705,0.04648884,0.0218964,0.036703736,0.13427241,1.0,0.0,0.0016522674,-13568.98984375,35.48901138305664,13571.76240234375,0.078125
268,26538.55197265625,-13267.07900390625,28.08815689086914,0.0177929949760437,0.03449974535033107,0.00034686267841607335,0.05263960298150778,0.0226464,0.0039037652,0.029222565,0.0089692185,0.023727108,0.09385874,1.0,0.0,0.0010807057,-13579.8623046875,35.669921493530275,13582.64892578125,0.078125
269,26528.56349609375,-13262.07783203125,28.176157188415527,0.01817933694459498,0.034894900303333996,0.0002851996663957834,0.053359436839818954,0.011158032,0.0027506887,0.016763616,0.004698324,0.013888187,0.07006076,1.0,0.0,0.0027301523,-13564.60400390625,38.42148284912109,13567.60576171875,0.078125
270,26536.42015625,-13266.002216796875,28.22650581359863,0.01804493454284966,0.03452887186780572,0.00013601553160697222,0.05270982190966606,0.014219765,0.003435622,0.022505568,0.0055472823,0.01515087,0.065944575,0.99999976,0.0,0.0009311044,-13547.9685546875,36.05405731201172,13550.78515625,0.078125
271,26535.20001953125,-13265.403857421876,28.07640407562256,0.017808901369571684,0.03452530287206173,6.214055232703686e-05,0.052396344877779485,0.016039109,0.0039186245,0.02673135,0.006905766,0.017624497,0.084170744,1.0,0.0,0.0015853877,-13537.31689453125,37.32816162109375,13540.23310546875,0.078125
272,26535.5573828125,-13265.571220703125,28.221881465911864,0.017936706868931653,0.03460754452273249,0.00021945400629192591,0.05276370532810688,0.03114962,0.0047029653,0.040277615,0.017901523,0.03381525,0.1298891,1.0,0.0,0.002665621,-13583.77470703125,36.4485466003418,13586.622265625,0.078125
273,26528.29662109375,-13261.94978515625,28.107008972167968,0.018076581042259933,0.03465682823210955,0.00021863961592316628,0.052952048815786835,0.03155831,0.0047224695,0.041856796,0.015636941,0.03457616,0.12855655,1.0,0.0,0.0030178574,-13546.07431640625,36.64484214782715,13548.937109375,0.078125
274,26545.72884765625,-13270.659736328125,28.18505390167236,0.018205547872930765,0.03487164730206132,0.00018747213762253522,0.05326466724276543,0.019620843,0.003465426,0.026346942,0.009328298,0.024449158,0.09467535,1.0,0.0,0.004828314,-13570.07021484375,35.63442535400391,13572.85419921875,0.078125
275,26530.556640625,-13263.06669921875,28.274552745819094,0.018135975385084747,0.034937076959759,0.0002822665078565478,0.05335531871765852,0.02100616,0.0024529938,0.0253096,0.012762118,0.027664337,0.10115276,1.0,0.0,0.0066581853,-13580.25693359375,34.59339141845703,13582.95947265625,0.078125
276,26533.01287109375,-13264.300048828125,28.207612323760987,0.018074703998863698,0.034694955851882696,0.00035074226558208467,0.05312040220946074,0.016742975,0.0042049293,0.023875901,0.0030021383,0.022626756,0.08953825,1.0,0.0,0.0058837836,-13540.009765625,35.913628005981444,13542.81552734375,0.078125
277,26536.43931640625,-13266.0228125,28.0848104095459,0.01791968446224928,0.034754573553800586,0.0003403037367388606,0.05301456175744534,0.014744192,0.0031703985,0.021978969,0.0058986237,0.018397126,0.09002022,1.0,0.0,0.0036529277,-13580.4103515625,34.33247756958008,13583.092578125,0.078125
