QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Bellman Errors 1 Mean,Bellman Errors 1 Std,Bellman Errors 1 Max,Bellman Errors 1 Min,Bellman Errors 2 Mean,Bellman Errors 2 Std,Bellman Errors 2 Max,Bellman Errors 2 Min,Policy Action Mean,Policy Action Std,Policy Action Max,Policy Action Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,touch_distance Mean,touch_distance Std,touch_distance Max,touch_distance Min,Final touch_distance Mean,Final touch_distance Std,Final touch_distance Max,Final touch_distance Min,hand_success Mean,hand_success Std,hand_success Max,hand_success Min,Final hand_success Mean,Final hand_success Std,Final hand_success Max,Final hand_success Min,obj_success Mean,obj_success Std,obj_success Max,obj_success Min,Final obj_success Mean,Final obj_success Std,Final obj_success Max,Final obj_success Min,hand_and_obj_success Mean,hand_and_obj_success Std,hand_and_obj_success Max,hand_and_obj_success Min,Final hand_and_obj_success Mean,Final hand_and_obj_success Std,Final hand_and_obj_success Max,Final hand_and_obj_success Min,touch_success Mean,touch_success Std,touch_success Max,touch_success Min,Final touch_success Mean,Final touch_success Std,Final touch_success Max,Final touch_success Min,hand_distance Mean,hand_distance Std,hand_distance Max,hand_distance Min,Final hand_distance Mean,Final hand_distance Std,Final hand_distance Max,Final hand_distance Min,obj_distance Mean,obj_distance Std,obj_distance Max,obj_distance Min,Final obj_distance Mean,Final obj_distance Std,Final obj_distance Max,Final obj_distance Min,hand_and_obj_distance Mean,hand_and_obj_distance Std,hand_and_obj_distance Max,hand_and_obj_distance Min,Final hand_and_obj_distance Mean,Final hand_and_obj_distance Std,Final hand_and_obj_distance Max,Final hand_and_obj_distance Min,total_pickups Mean,total_pickups Std,total_pickups Max,total_pickups Min,Final total_pickups Mean,Final total_pickups Std,Final total_pickups Max,Final total_pickups Min,image_dist Mean,image_dist Std,image_dist Max,image_dist Min,Final image_dist Mean,Final image_dist Std,Final image_dist Max,Final image_dist Min,image_success Mean,image_success Std,image_success Max,image_success Min,Final image_success Mean,Final image_success Std,Final image_success Max,Final image_success Min,vae_mdist Mean,vae_mdist Std,vae_mdist Max,vae_mdist Min,Final vae_mdist Mean,Final vae_mdist Std,Final vae_mdist Max,Final vae_mdist Min,vae_success Mean,vae_success Std,vae_success Max,vae_success Min,Final vae_success Mean,Final vae_success Std,Final vae_success Max,Final vae_success Min,vae_dist Mean,vae_dist Std,vae_dist Max,vae_dist Min,Final vae_dist Mean,Final vae_dist Std,Final vae_dist Max,Final vae_dist Min,AverageReturn,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
31.29126,25.977165,324.6531,-328.82434,198.0071,0.27508652,-676.4751,-327.86426,197.66196,-1.4802414,-668.95264,-328.20886,197.57765,-0.78953296,-672.46545,31.291262,95.446434,864.182,0.00022727624,25.977165,71.49748,515.81854,0.0003603138,0.09703058,0.80319786,1.0,-1.0,-5.667187044832922,1.17168431439098,-3.685581726972496,-8.841500359995552,-566.7187044832922,100.16119119910404,-470.9637595429349,-763.936153588274,0.12229649,0.6288533,1.0,-1.0,10.0,-6.015262221769749,2.1138856186474406,-1.2954702810583842,-20.601390572529567,-601.5262221769748,161.2518100694929,-322.8219226534406,-977.1487276480228,0.0557520800957763,0.6430389804088319,1.0,-1.0,0.3626857489767408,0.11209378711507,0.7166707488127206,0.2113144638209005,0.3860129414708926,0.1025066170101996,0.6376795640729023,0.2787983217278624,0.0345454545454545,0.1826254804667259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510769012003915,0.1119590661097944,0.5293544225969249,0.031238701967053,0.2656552373135621,0.1109643485940132,0.529003494698815,0.1108564136037431,0.3102862886578328,0.1295240535601793,0.5287055675638769,0.0872770184329526,0.3102862744530302,0.1295240595720651,0.5287047706620861,0.0872770184329526,0.5613631898582244,0.2101339023518262,0.9806770139416118,0.180449987883017,0.5759415117665924,0.2121708391673899,0.980326086043502,0.2898459097107356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.215196416505226,5.183990325432816,30.0609418180994,6.423163100953711,23.42526780887552,3.771243340945834,29.72197687344614,18.571764854934752,-0.9427272727272727,0.2323629961578888,0.0,-1.0,-1.0,0.0,-1.0,-1.0,9475.14217497292,4573.93627965218,24416.84760165331,2874.100508007844,8164.651086745094,2589.558952906132,14608.89377707859,4824.23350413264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.667187044832922,1.17168431439098,8.84150035999555,3.685581726972496,5.511901999952176,1.2014439554628489,8.172713657508371,4.183902351598255,-566.7187044832922,116004.0,33000.0,330.0,26.23362759315205,4.66606783199677,6.135626231007336,37.03532165615616,985.5997818194884,32.0
28.006233,23.867657,330.15674,-332.14355,201.86574,-31.672733,-736.0754,-333.29547,202.4463,-31.878777,-737.0321,-332.30603,203.32607,-31.65114,-744.3815,28.006233,62.88759,504.71857,0.0004662617,23.867657,58.541683,569.48096,0.0013494994,0.098277345,0.8430642,1.0,-1.0,-5.022500278694455,1.2541968247705424,-1.678356723551023,-10.401255410453649,-502.2500278694454,99.08047874529323,-249.5804119593253,-613.4521503919611,0.10719333,0.60760397,1.0,-1.0,10.0,-5.3005471813419005,2.1539720141175445,-2.524614666657971,-14.339234018438605,-530.0547181341901,199.6246528571781,-348.61582548243865,-1075.730242111655,0.1124255591458634,0.6311133851737362,1.0,-1.0,0.3497252369813447,0.0877312682091269,0.5445154356071125,0.207402977780578,0.3680902444640967,0.1052368786042631,0.544407852955617,0.2140750818275415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3282907620181112,0.1264797818305676,0.5616858626108154,0.0793135435875401,0.3928951754549065,0.1083801836110712,0.5611403914222309,0.2248049989512189,0.3304984877046021,0.1038150275897747,0.4652165979414917,0.1581335051093542,0.3304984757995328,0.1038150247865782,0.4652159994166883,0.1581335051093542,0.6587892497227134,0.1719014464982427,0.9955078259346976,0.3538436810282707,0.7233936512544393,0.1456726394815788,0.992999311088004,0.4827987112490511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.204335492728923,5.7865870220059445,32.50002265400092,11.911624464598477,22.470550176858712,5.592969867723584,32.2288305146164,16.901085460251288,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,7021.716829741643,2808.474063834673,19708.102823711382,1078.5333466378568,6714.825822827558,2781.2211591046075,13599.285066167526,1648.56019301231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.022500278694455,1.2541968247705424,10.401255410453649,1.678356723551023,4.7774239428839484,1.1112235485722362,6.769645665724126,2.377412582286638,-502.2500278694454,120004.0,34000.0,340.0,25.675455626005714,6.512558661001094,6.153111279883888,38.341125566890696,1023.971906658364,33.0
37.846695,37.705467,323.69647,-327.33862,198.61345,-33.665062,-637.2676,-326.86722,198.43091,-33.26545,-631.9507,-326.23743,197.99304,-31.783218,-631.1158,37.846695,137.68462,1377.1102,0.0055322307,37.705463,161.91197,1775.7268,2.1235086e-05,0.10840974,0.81258565,1.0,-1.0,-5.704257240277809,1.7972541072116968,-1.8626230746715644,-11.00265800842063,-570.4257240277809,171.60741961169563,-260.9050150230012,-967.0178949759504,0.073671095,0.625579,1.0,-1.0,10.0,-5.036353610812364,1.23055053224913,-2.682346189513463,-10.818636049167653,-503.6353610812365,84.15603872977032,-399.153681232533,-702.0539176870889,0.0975230546313146,0.6476555722734907,1.0,-1.0,0.3591446609470348,0.079496229881512,0.5637248127313067,0.1865745535576387,0.3757940649315651,0.0790965849221239,0.5449437319718093,0.2794504639826964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.2874797872880344,1.0,0.0,0.0909090909090909,0.2874797872880344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994137529829879,0.1373079682576528,0.5875096001018466,0.1008320260500773,0.3464873520505139,0.1038832842134147,0.5234488939621539,0.2013181494266645,0.265692804915103,0.117136288907244,0.3960379317326556,0.0372493192986398,0.2656927912884486,0.1171362858507306,0.3960379313828611,0.0372493192986398,0.565106557898091,0.194281015193333,0.9670201748057524,0.1479795778458079,0.6121801433389626,0.168725932983309,0.9029594686660596,0.2385674687253043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.064049839433416,5.02028407250553,31.99970467952924,15.300204419759506,21.082424578482865,4.978167490704256,31.745519744319605,16.60110843378526,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,9208.444117412077,5369.2900354405565,32823.23353728649,1566.0440790739383,8384.46138753307,4394.728628956103,18563.680524646217,2363.1218283403173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.704257240277809,1.7972541072116968,11.00265800842063,1.8626230746715644,5.361835896833613,1.516852448419988,8.91304721048245,2.872412955267135,-570.4257240277809,124004.0,35000.0,350.0,23.7196134669648,6.54521432799811,5.659127834980609,35.92395562994352,1059.6983924733067,34.0
19.350296,18.910477,324.05612,-327.26953,197.67607,-8.986021,-666.0034,-327.63947,197.50987,-11.442337,-664.4435,-326.281,197.18001,-4.312969,-667.1683,19.350296,33.197536,229.24593,0.0013028248,18.910477,36.03066,188.89972,0.00033304468,0.1009855,0.8226494,1.0,-1.0,-5.178015065273951,1.121603213850864,-3.150279888674953,-9.91730076187347,-517.8015065273951,92.36256632186976,-392.06463912187553,-721.9857782315742,0.07162323,0.5995616,1.0,-1.0,10.0,-4.69477694243897,1.1218090866013315,-2.651889895878384,-10.106313632965024,-469.47769424389696,88.07815414742046,-356.9314950178149,-587.9463088753811,0.115557279873054,0.6221172862315315,1.0,-1.0,0.3584490805338702,0.0898948884056081,0.5792820186196576,0.1913701727941855,0.3926248154700251,0.0915284135726985,0.5752501748234702,0.272371239320146,0.0018181818181818,0.0426013618685817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2626479927014912,0.096450237399582,0.4943391692631961,0.0236787774884116,0.2297631415945164,0.0990920874408354,0.4471039657109046,0.080232115839943,0.3411471305867462,0.1620983650343755,0.6652064834026745,0.0902935600701432,0.341147115745947,0.1620983657655049,0.6652051366752527,0.0902935600701432,0.6037951232882375,0.1651584688794537,1.0133495123423537,0.2066679722750656,0.5709102573404635,0.1797395289049462,0.8362119808103502,0.312076926122467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.946315092364877,3.774833544899004,29.313661748242065,12.8942577875119,21.12617003292708,3.616324850021867,27.59799986066222,16.930071251240726,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,8388.465396651784,4491.51741504974,30824.94587821314,1185.2070286906871,7318.947778603918,3829.7491726297208,15479.637095984606,1735.1440626676074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.178015065273951,1.121603213850864,9.91730076187347,3.150279888674953,4.757523439545933,0.9936878544602727,6.599312932895443,3.395296774916281,-517.8015065273951,128004.0,36000.0,360.0,23.17728143303248,6.346268971996324,5.826824471929285,35.350374876958085,1093.6620262902798,35.0
31.39608,25.630833,325.7522,-331.01355,202.16779,-33.144386,-685.167,-329.7686,201.96158,-31.054592,-688.01,-328.4391,201.74895,-31.596125,-683.589,31.396082,87.670204,718.76044,0.0012175239,25.630833,69.58478,597.9926,0.0025903713,0.18385455,0.8137115,1.0,-1.0,-5.875014280998875,2.047442416147717,-3.571216253327116,-15.085572363591096,-587.5014280998874,183.06563388386616,-431.5451256407242,-1094.2699085047138,0.13367765,0.694183,1.0,-1.0,10.0,-5.879542547492382,1.6305715926553843,-2.8714461588033213,-12.545864272367076,-587.9542547492384,137.94769896808924,-459.4704130619264,-916.5786454578684,0.1013161412535363,0.6503187651311885,1.0,-1.0,0.3698174215690873,0.0781419272110458,0.5314200192699431,0.2049613515184355,0.3793357023602036,0.0827316386476096,0.5187213057533778,0.2635690966828747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648386103407528,0.1093362047725218,0.5550774169671288,0.0855848787823954,0.2738714510676034,0.1212867036616571,0.5550774169671288,0.1154160817694597,0.3104817154887876,0.1235799280771569,0.6095166691579238,0.1286495972013491,0.3104817078371181,0.123579929244743,0.6095166690062889,0.1286495972013491,0.5753203258295404,0.1664026355489865,0.9237491625678288,0.299929038484809,0.5843531589047215,0.1730135514160989,0.9237491625678288,0.3379577885297202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71457473073727,6.087879271710178,29.385774660589124,5.2169525220994,17.23813776719209,6.119824825486741,28.425691386417466,5.2169525220994,-0.9227272727272728,0.2670236935040821,0.0,-1.0,-0.9090909090909092,0.2874797872880344,0.0,-1.0,7445.389486593413,4472.801723395319,37713.9403757796,891.5661135673373,6486.86461943989,3583.578414078584,14188.876745761736,891.5661135673373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.875014280998875,2.047442416147717,15.085572363591096,3.571216253327116,5.2292143397084025,1.88463145411532,10.686064650935345,3.6272836534615047,-587.5014280998874,132004.0,37000.0,370.0,20.601900791109077,4.95821473000251,5.442343752954912,31.002459274066496,1124.3270457763429,36.0
33.175285,26.88937,333.93384,-337.17404,199.7738,-4.1928606,-796.6235,-337.06006,199.38702,-1.4178338,-783.6255,-336.22284,200.00627,3.2705348,-792.03723,33.175285,76.466064,728.50323,8.316943e-06,26.88937,70.494415,693.43854,0.0005017556,0.07227085,0.8423083,1.0,-1.0,-5.38564882157012,1.6936953249288709,-3.406215235506408,-13.17688909793639,-538.564882157012,147.41092210398216,-384.3023297567033,-953.2787088125664,0.055203985,0.66880256,1.0,-1.0,10.0,-6.300606256095833,1.6368358273577828,-3.430111340883303,-15.136767243256523,-630.0606256095834,120.10915934660702,-485.1883564179876,-870.7186088781541,0.1164597716247288,0.6729151686595037,1.0,-1.0,0.3903136580830073,0.0662474617798459,0.5033788715677424,0.2029319005823842,0.4049567101550853,0.0646029810366454,0.4953394889398358,0.3071564084568177,0.0027272727272727,0.0521520345791398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2847531949181853,0.0907783007234229,0.4756077883104072,0.057536595418484,0.2885713896457347,0.0671778582999826,0.3760296550296386,0.1633360049799129,0.2821094360277799,0.0859336220421237,0.4667832653515679,0.1222258187843255,0.2821094217099543,0.085933624654761,0.4667832651196849,0.1222258187843258,0.5668626309459653,0.1256909914296081,0.9269279489343432,0.3451591124275821,0.5706808113556889,0.0856668137637649,0.7534862451519652,0.4576994572594245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.954462412553124,5.737970918942278,32.41242683451173,10.696293917780489,22.480485193562103,6.204785534280452,29.63328318817496,10.76869314348099,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,7292.839626552703,4883.15490340082,41711.91351992392,1595.412837882189,5676.9737699773705,3393.4770923395954,13635.298191311518,1672.9302976893616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38564882157012,1.6936953249288709,13.176889097936389,3.406215235506408,4.717992669049843,0.8514982033150896,6.31004035896299,3.6179058638094856,-538.564882157012,136004.0,38000.0,380.0,22.38900866995391,4.626935634994879,5.56311219381314,32.57905649876193,1158.8923892011007,37.0
48.158348,37.695198,335.37766,-337.9031,195.27682,-42.647205,-678.78705,-336.66425,194.97398,-44.438618,-681.4062,-337.77698,194.96292,-43.432335,-677.81934,48.158348,175.22116,1883.2336,0.0005994039,37.695198,132.43315,1407.0352,0.0014227778,0.05895497,0.8527421,1.0,-1.0,-5.42552520908218,1.037147520626735,-3.830933738061297,-10.204962062591145,-542.5525209082181,67.63899881965794,-459.2022097796379,-706.6131122466848,0.12580411,0.69486237,1.0,-1.0,10.0,-6.004287783093391,1.2806915743840643,-3.212335277257451,-12.098893038204464,-600.428778309339,91.22226086246154,-455.8431973450994,-776.5022416186064,0.1029159103038891,0.6870999674402192,1.0,-1.0,0.3861875717973776,0.0829923399395921,0.5367300676375477,0.1943310212600298,0.4258804372721667,0.0674295523651587,0.5357487036719164,0.3193200895333903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2821351951312815,0.1174181784656285,0.5977802889923717,0.060590559746485,0.3081081029168182,0.1203212181876129,0.5404585313546935,0.0893311322529668,0.3257451252243483,0.1284885230261117,0.6017932070927816,0.1157243334912146,0.3257451150169193,0.1284885211834618,0.6017915730747232,0.1157243334912146,0.6078803203556298,0.1754655257156387,0.9697232923864192,0.2677908291222767,0.6338532179337375,0.1692837400279503,0.9124015347487408,0.4111568770132395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.70087320256572,5.013585793312405,29.21425262964908,12.79919679813666,21.61198381849328,5.056743720462172,28.877618450391605,14.249675121248568,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,8510.05830535339,2594.1837307525366,20345.39276474413,3730.0251909877975,7936.510748398371,2371.6818169936464,12310.721400683087,4722.245746405316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42552520908218,1.037147520626735,10.204962062591145,3.830933738061297,4.947160642125393,0.7511832707997115,6.156316736618205,3.9108240625734414,-542.5525209082181,140004.0,39000.0,390.0,24.29844776589744,6.610419989003276,5.963524363054603,36.872392117955314,1194.095249382066,38.0
30.176853,24.883492,331.05573,-333.64856,198.2721,-51.234627,-671.2817,-332.62427,198.51234,-49.44243,-669.1401,-334.80826,199.4023,-49.89617,-674.3373,30.176851,59.202816,396.62247,0.001545012,24.883492,48.053997,335.11884,6.1035156e-05,0.12081914,0.83271974,1.0,-1.0,-5.679678072078034,1.7608236061237652,-3.6689907728147575,-12.655388119172487,-567.9678072078034,165.50815965369316,-432.2823818980411,-1020.3216313638212,0.032425143,0.71662116,1.0,-1.0,10.0,-5.828633529698415,1.6794707680940029,-3.287450938909409,-12.370088549770005,-582.8633529698415,147.11669640608255,-430.5592448250217,-946.2593102441284,0.102534137335855,0.6684202336701665,1.0,-1.0,0.385047495917187,0.092631838772913,0.620586528955201,0.1922351550346983,0.400930021874824,0.0907861287389131,0.6113727566517015,0.2962757633679868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677374012843568,0.0825342587822712,0.4111890139061278,0.0855189024823577,0.2548816417027549,0.0932711029612285,0.3615096635391007,0.1047888498054987,0.2712140490762235,0.1575565402474523,0.5973101857335938,0.062799920902218,0.2712140327312339,0.1575565408123849,0.5973092688329638,0.0627999209022185,0.5389514503605805,0.1424424057886637,1.004344090798978,0.2711823253596137,0.5260956744339889,0.1092752384680082,0.7062639956536837,0.3362059745351365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.401412604528865,4.262026095829178,28.74111520437369,12.825258023444809,20.73817824795631,3.989487024090336,26.80021748148658,13.92219330274841,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,7686.43928682501,4027.204802083955,25626.35070388991,1556.6214203477366,7481.978062815161,4600.801930023152,20065.761558679915,1658.825764055833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.679678072078034,1.7608236061237652,12.655388119172487,3.6689907728147575,5.677397850320422,1.8566718911402045,10.498976086832696,4.035435767854207,-567.9678072078034,144004.0,40000.0,400.0,20.559101300968905,4.939403121003124,5.259384731987666,30.75788915395969,1224.545906701016,39.0
30.753773,28.787663,329.95886,-331.86276,190.56396,-51.362846,-621.68713,-332.05182,190.46242,-48.609512,-611.6317,-332.1945,190.73311,-42.583656,-632.21936,30.753773,61.87939,448.3129,0.0010622889,28.787664,69.32583,493.29593,0.00320125,0.12984602,0.83885664,1.0,-1.0,-5.248932583198842,1.4144061316105216,-2.3625118992209084,-14.054790568360437,-524.8932583198842,111.08536796992937,-384.365851099796,-802.8493933870045,0.10501947,0.7072684,1.0,-1.0,10.0,-5.214661257492701,1.1915627368707822,-2.734214369141206,-12.943526312160442,-521.4661257492701,96.18989868114367,-347.8042246804665,-638.661097480137,-0.0307059035114621,0.6751503353246217,1.0,-1.0,0.373067093438316,0.0800325568327634,0.5529489415271516,0.2060944066121552,0.4172436414343693,0.0739362971998146,0.5529489415271516,0.2696218924489676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815840581719255,0.1218385890920931,0.5400947887133201,0.0690705204258453,0.3186851029027688,0.1321889194891133,0.5400947887133201,0.1487944100880835,0.3224679469646594,0.1230689293283732,0.5267616001213797,0.1544410839257955,0.3224679348373181,0.1230689284577018,0.5267607089991478,0.1544410839257955,0.6040520051365849,0.2002232411102217,1.0487185274857551,0.2979142700664902,0.6411530377400868,0.2090737350806631,1.0487185274857551,0.3557631915085486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.288161453950917,3.792841928075167,29.75112635541064,11.151256043235293,21.7725816311752,3.57073751174765,28.62954706266686,16.89825262994389,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,7102.209847950635,3772.7876824748223,54642.16218994337,1128.1477101923952,6671.529256936488,2668.1447305590405,12027.894729714832,1974.4728167707824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248932583198842,1.4144061316105216,14.054790568360437,2.3625118992209084,5.164441584650034,0.8573867319404579,6.84791753863108,3.762193975460852,-524.8932583198842,148004.0,41000.0,410.0,22.39360224604025,4.632016845003818,5.51690773190785,32.54252682295191,1257.366646662973,40.0
46.858128,51.020065,332.43256,-335.01135,195.22757,-49.676636,-687.75183,-334.72943,194.73318,-52.917786,-682.4335,-335.68243,195.13988,-55.922768,-686.9463,46.858124,175.85191,1646.136,0.0023991102,51.020065,218.72534,2236.6797,0.0002876465,0.19286077,0.83072037,1.0,-1.0,-5.237480495383015,0.9673996742299384,-3.4597286321012515,-14.31816789836753,-523.7480495383015,62.13329405741078,-404.7857113311096,-660.104295390966,0.08585255,0.6980755,1.0,-1.0,10.0,-5.138193624530417,1.063935686816972,-3.05361154371558,-9.197973291784496,-513.8193624530418,72.42922989950513,-390.38770686162746,-644.362628786356,0.0968832281471528,0.6383233532734104,1.0,-1.0,0.397431245143146,0.1102995506712811,0.5905727926098926,0.2075480744921091,0.414697031592552,0.114856514271861,0.5779397044444768,0.266469540139546,0.0072727272727272,0.0849696105130758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041690492061998,0.1196785769899133,0.5339034658551179,0.0387720771369314,0.2959701371973591,0.1355268217746784,0.5094078865006141,0.1118677841883204,0.414705734315541,0.1391643528202669,0.617773586010886,0.1034701938356355,0.4147057227659712,0.1391643601811655,0.6177721026418254,0.1034701938356355,0.7188747835217408,0.2110174752189874,1.028514327022257,0.2596270125152415,0.7106758599633303,0.2408822326255869,1.0040187476677531,0.2852553426511168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.349297726581906,6.028549502569966,32.20188502963367,8.087026647662293,20.25019390982867,6.1671581872327055,32.02401588235573,11.206022849204164,-0.9918181818181818,0.0900826067177113,0.0,-1.0,-1.0,0.0,-1.0,-1.0,7442.253887518536,3382.704495158124,32455.375730152457,1289.169201898772,7244.446607500958,3645.275862376612,15489.755083944148,1828.523252250432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.237480495383015,0.9673996742299384,14.31816789836753,3.4597286321012515,5.050843164668755,0.9831030029484488,7.353366237342035,3.4668507466968714,-523.7480495383015,152004.0,42000.0,420.0,25.60751076800807,4.909273557001143,6.152896989886358,36.66968131489557,1293.8398950068513,41.0
