train/epoch,train/Log Prob,train/KL,train/loss,debug/MSE improvement over random Mean,debug/MSE improvement over random Std,debug/MSE improvement over random Max,debug/MSE improvement over random Min,debug/MSE of random decoding Mean,debug/MSE of random decoding Std,debug/MSE of random decoding Max,debug/MSE of random decoding Min,debug/MSE of reconstruction,test/Log Prob,test/KL,test/loss,beta
52,-2459.876931152344,74.83607879638672,2465.7234936523437,0.13649726,0.049828034,0.2543357,0.04404825,0.13960612,0.27305368,1.0,0.0,0.003108846,-2490.959765625,72.18975219726562,2496.5995849609376,0.078125
53,-2459.3476489257814,74.64593170166016,2465.1793579101563,0.1362943,0.037241723,0.21351504,0.057191893,0.13900635,0.2733176,1.0,0.0,0.0027120467,-2492.568701171875,72.4735237121582,2498.2306640625,0.078125
54,-2458.264743652344,74.6954355621338,2464.1003344726564,0.102262676,0.035541143,0.17093854,0.033140298,0.10914274,0.23693357,1.0,0.0,0.006880074,-2490.6400634765623,72.75341491699218,2496.32392578125,0.078125
55,-2457.2344213867186,74.58562889099122,2463.0614184570313,0.12317895,0.043453343,0.22640203,0.03330516,0.12719628,0.25863802,1.0,0.0,0.004017328,-2489.179541015625,72.24870376586914,2494.8239990234374,0.078125
56,-2456.9259057617187,74.54981163024902,2462.750109863281,0.13343318,0.039426766,0.20614263,0.045326274,0.13565837,0.268741,1.0,0.0,0.0022251904,-2487.7629150390626,72.03956680297851,2493.391015625,0.078125
57,-2455.645285644531,74.3762134552002,2461.4559326171875,0.14723468,0.035261143,0.22490653,0.07946391,0.15095235,0.2853332,1.0,0.0,0.0037176725,-2490.6705078125,72.54516296386718,2496.3380615234373,0.078125
58,-2454.89806640625,74.23033142089844,2460.697302246094,0.13499534,0.040149696,0.22237581,0.05034445,0.13922277,0.27452165,1.0,0.0,0.004227432,-2483.2376220703127,71.59127349853516,2488.8306884765625,0.078125
59,-2454.4336474609377,73.85843070983887,2460.2038427734374,0.11884582,0.04153207,0.21743456,0.040376887,0.121431015,0.25888377,1.0,0.0,0.0025851794,-2489.6827392578125,71.75971984863281,2495.2889404296875,0.078125
60,-2453.0498461914062,73.77547836303711,2458.813544921875,0.14289296,0.04253204,0.22878253,0.057450946,0.14769486,0.27849692,1.0,0.0,0.0048019057,-2487.0205322265624,72.05222549438477,2492.649609375,0.078125
61,-2453.4426416015626,73.33753730773925,2459.172136230469,0.13817032,0.047421522,0.2231895,0.041599676,0.1406131,0.27083558,1.0,0.0,0.0024427844,-2486.2209228515626,70.98264389038086,2491.766455078125,0.078125
62,-2452.676003417969,73.32279846191406,2458.404353027344,0.097636,0.038869277,0.19374545,0.022133585,0.1047661,0.23547767,1.0,0.0,0.0071301125,-2486.0923828125,70.77913436889648,2491.622021484375,0.078125
63,-2452.1114501953125,73.06778373718262,2457.8198754882815,0.1069558,0.04516529,0.21333793,0.03639875,0.112455904,0.24354899,1.0,0.0,0.005500103,-2484.341845703125,70.775927734375,2489.8712158203125,0.078125
64,-2451.8630688476565,72.8477229309082,2457.5543017578125,0.14524685,0.037702285,0.21789856,0.050622422,0.14769176,0.2783294,1.0,0.0,0.002444918,-2483.7727294921874,71.06516876220704,2489.32470703125,0.078125
65,-2451.810068359375,72.38483757019043,2457.4651342773436,0.120084256,0.045206416,0.22363028,0.041913733,0.12431969,0.26009932,1.0,0.0,0.00423543,-2479.977685546875,70.51728286743165,2485.48681640625,0.078125
66,-2451.0576220703124,72.20512329101562,2456.6986376953123,0.15490659,0.037470363,0.23944493,0.07406141,0.15997212,0.292757,1.0,0.0,0.0050655194,-2478.2261962890625,70.6269302368164,2483.743896484375,0.078125
67,-2450.7437182617186,72.0735262298584,2456.374462890625,0.14193031,0.03648233,0.23947656,0.056342337,0.1443463,0.2793078,1.0,0.0,0.002415988,-2481.3242431640624,70.05930099487304,2486.797607421875,0.078125
68,-2450.032248535156,72.01256301879883,2455.6582446289062,0.09577854,0.035370946,0.19936922,0.037548304,0.101847105,0.2425953,1.0,0.0,0.0060685477,-2478.7115234375,70.57698822021484,2484.2253173828126,0.078125
69,-2449.9137915039064,71.61090774536133,2455.5083984375,0.13266686,0.048032846,0.2219477,0.041043688,0.13473321,0.27028352,1.0,0.0,0.0020663769,-2483.7700927734377,70.21048126220703,2489.2552490234375,0.078125
70,-2450.18380859375,71.38141624450684,2455.760476074219,0.13128823,0.04469551,0.22469142,0.025010003,0.13326943,0.26877168,1.0,0.0,0.001981194,-2481.1718017578123,70.04384536743164,2486.643994140625,0.078125
71,-2448.542272949219,71.23384407043457,2454.107424316406,0.14373212,0.038083725,0.22296746,0.073332794,0.14603926,0.27951026,1.0,0.0,0.002307163,-2476.8451416015623,70.05246505737304,2482.318017578125,0.078125
72,-2448.0910034179688,71.07156585693359,2453.643466796875,0.1250094,0.047979802,0.22024317,0.0325987,0.1291612,0.26809606,1.0,0.0,0.0041517946,-2478.8111328125,69.00035858154297,2484.2017822265625,0.078125
73,-2448.05208984375,70.83868072509766,2453.5863647460938,0.12306818,0.04906855,0.25301924,0.02419416,0.12701395,0.2625642,1.0,0.0,0.0039457628,-2484.7345458984373,69.49417648315429,2490.1637451171873,0.078125
74,-2447.3780419921877,70.55527755737305,2452.8901782226562,0.108507395,0.04213143,0.18663538,0.038763292,0.121376194,0.25690362,1.0,0.0,0.012868807,-2482.05,69.07370452880859,2487.4463623046877,0.078125
75,-2447.825625,70.39015579223633,2453.3248583984373,0.13020793,0.03857901,0.20976886,0.046036232,0.13301064,0.27212548,1.0,0.0,0.0028027238,-2478.2737548828127,69.39941864013672,2483.6955810546874,0.078125
76,-2447.7822192382814,70.04886711120605,2453.254787597656,0.10452414,0.039440963,0.19790965,0.018465294,0.11110062,0.24708243,1.0,0.0,0.006576443,-2479.963525390625,68.08021926879883,2485.2822998046877,0.078125
77,-2446.4303149414063,69.96239067077637,2451.8961328125,0.13559529,0.03998062,0.2334573,0.05836526,0.1407385,0.27720746,1.0,0.0,0.005143215,-2478.4760986328124,68.34433212280274,2483.815478515625,0.078125
78,-2446.5270556640626,69.86187980651856,2451.9850048828125,0.13509585,0.033623815,0.20293906,0.05930028,0.13925602,0.27443498,1.0,0.0,0.004160158,-2479.9511962890624,68.00788650512695,2485.264306640625,0.078125
79,-2446.5176635742187,69.6322413635254,2451.9576782226563,0.11676793,0.040029846,0.21507747,0.04486475,0.119302385,0.26034775,1.0,0.0,0.0025344596,-2476.156884765625,67.50791625976562,2481.43095703125,0.078125
80,-2446.0160131835937,69.29234893798828,2451.4294775390626,0.1487502,0.040280145,0.22825305,0.036710158,0.15200366,0.2893879,1.0,0.0,0.0032534543,-2477.9768798828127,68.36212615966797,2483.31767578125,0.078125
81,-2445.031247558594,69.03653190612793,2450.4247192382813,0.131598,0.044301048,0.23698018,0.04558461,0.13370813,0.27287793,1.0,0.0,0.0021101334,-2475.1001953125,67.86797943115235,2480.40234375,0.078125
82,-2445.194807128906,69.05573753356934,2450.5897973632814,0.13396566,0.050516367,0.2378167,0.042942822,0.1358877,0.27053457,1.0,0.0,0.0019220257,-2475.14638671875,67.36411895751954,2480.409228515625,0.078125
83,-2444.9387475585936,68.87649681091308,2450.319716796875,0.106517926,0.042758856,0.20149563,0.027311858,0.11267816,0.24896829,1.0,0.0,0.0061602527,-2475.608056640625,67.52289123535157,2480.8832763671876,0.078125
84,-2444.884069824219,68.74071235656739,2450.2544384765624,0.098811105,0.03865869,0.17811975,0.022666588,0.10598808,0.24082653,1.0,0.0,0.0071769836,-2476.3634765625,66.9709846496582,2481.5956298828123,0.078125
85,-2445.0143896484374,68.49335128784179,2450.3654321289064,0.12708539,0.039263364,0.21003036,0.039269205,0.12950547,0.27042082,1.0,0.0,0.0024200936,-2474.3640625,67.0815185546875,2479.604833984375,0.078125
86,-2444.1314501953125,68.29117584228516,2449.466701660156,0.11839846,0.04084702,0.21021432,0.043320503,0.12158865,0.26177305,1.0,0.0,0.0031901675,-2477.420458984375,67.13360900878907,2482.6652587890626,0.078125
87,-2443.773229980469,68.24023307800293,2449.1044921875,0.113125086,0.036145944,0.20143475,0.036241803,0.11875573,0.26001334,1.0,0.0,0.0056306296,-2473.5481689453127,67.23763122558594,2478.801123046875,0.078125
88,-2443.472678222656,68.11310501098633,2448.794016113281,0.13039675,0.041771267,0.21313767,0.03741304,0.13239819,0.27270564,1.0,0.0,0.0020014318,-2471.5283447265624,66.2066162109375,2476.7007568359377,0.078125
89,-2444.05140625,67.66880393981934,2449.33802734375,0.12207684,0.045315415,0.24230792,0.04241618,0.12419672,0.26659593,1.0,0.0,0.0021198683,-2472.599560546875,66.46607360839843,2477.792236328125,0.078125
90,-2443.0087158203123,67.78411560058593,2448.304348144531,0.09263947,0.035465844,0.17920683,0.026686424,0.10104945,0.24247606,1.0,0.0,0.008409964,-2476.1610595703123,67.01949996948242,2481.39697265625,0.078125
91,-2443.5602563476564,67.36549003601074,2448.823193359375,0.13508126,0.0445821,0.22153111,0.034149516,0.13709325,0.27757415,1.0,0.0,0.0020119695,-2473.065625,66.15357818603516,2478.23388671875,0.078125
92,-2443.26365234375,67.24784843444824,2448.5173974609374,0.12835947,0.040173978,0.21043918,0.031014765,0.13037682,0.2714257,1.0,0.0,0.0020173404,-2472.94248046875,66.63229904174804,2478.1481689453126,0.078125
93,-2442.94708984375,67.46431098937988,2448.2177416992185,0.120224744,0.043181546,0.21856123,0.048860945,0.12226425,0.2630639,1.0,0.0,0.0020395236,-2472.1087890625,66.80995559692383,2477.3283203125,0.078125
94,-2442.0224560546876,67.35459617614747,2447.284541015625,0.1177858,0.04408149,0.22626314,0.041167375,0.11961244,0.26096693,1.0,0.0,0.0018266618,-2472.856494140625,66.61145401000977,2478.0604736328123,0.078125
95,-2442.3065600585937,67.19094909667969,2447.5558422851564,0.092958175,0.032406744,0.18737975,0.029433955,0.10115942,0.23902737,1.0,0.0,0.008201272,-2474.83662109375,66.05863952636719,2479.997412109375,0.078125
96,-2442.017180175781,67.15671508789063,2447.263786621094,0.13426384,0.037035998,0.22290075,0.048405886,0.13717021,0.27827802,1.0,0.0,0.002906392,-2475.0096923828123,66.33095932006836,2480.1917724609375,0.078125
97,-2442.2804248046873,66.93008804321289,2447.5093432617186,0.1252028,0.045486655,0.22915867,0.025567671,0.1277599,0.26277372,1.0,0.0,0.0025570928,-2472.9510009765627,66.22204360961913,2478.1245849609377,0.078125
98,-2441.427412109375,66.80424079895019,2446.6464965820314,0.12403137,0.04019254,0.20209983,0.038551543,0.12616873,0.26883855,1.0,0.0,0.0021373576,-2471.25205078125,66.29273986816406,2476.4311767578124,0.078125
99,-2440.935703125,66.77453994750977,2446.1524633789063,0.14157705,0.02536602,0.18952829,0.069451086,0.1443555,0.29291454,1.0,0.0,0.002778471,-2469.953271484375,66.08807601928712,2475.11640625,0.078125
100,-2440.6591674804686,66.81744827270508,2445.8792919921875,0.1353972,0.03182984,0.19111843,0.05688674,0.1372272,0.28425342,1.0,0.0,0.0018300213,-2470.431494140625,66.01304626464844,2475.5887939453123,0.078125
101,-2441.2256323242186,66.52472557067871,2446.4228833007815,0.13050772,0.036301393,0.21184075,0.05185788,0.134323,0.27475968,1.0,0.0,0.003815269,-2469.71640625,65.84048461914062,2474.8601806640627,0.078125
102,-2440.4927612304687,66.6481834411621,2445.6996435546876,0.098432004,0.03286971,0.17526786,0.03283646,0.10328418,0.24541998,1.0,0.0,0.0048521915,-2470.2284423828123,65.98649749755859,2475.383642578125,0.078125
103,-2440.0308642578125,66.49159828186035,2445.225517578125,0.12293869,0.042159364,0.20689902,0.04099231,0.12486568,0.2684951,1.0,0.0,0.0019270055,-2472.4450927734374,65.54651184082032,2477.5658935546876,0.078125
104,-2440.5856103515625,66.43412162780761,2445.775791015625,0.11544904,0.04074603,0.20153086,0.042530168,0.11826024,0.26014712,1.0,0.0,0.0028111946,-2471.2593017578124,66.2906982421875,2476.4382568359374,0.078125
105,-2440.0675927734374,66.40906265258789,2445.2557861328123,0.12762463,0.037692357,0.21201426,0.04801693,0.13105442,0.27595598,1.0,0.0,0.0034297807,-2467.093798828125,65.46534576416016,2472.20830078125,0.078125
106,-2439.926181640625,66.21467346191406,2445.099211425781,0.11993413,0.037175834,0.21761811,0.022840587,0.12286283,0.26317236,1.0,0.0,0.0029287008,-2466.1369873046874,65.42197799682617,2471.2480712890624,0.078125
107,-2439.932526855469,66.26534652709961,2445.1095166015625,0.11766572,0.03716,0.20091155,0.05153766,0.12019212,0.26217565,1.0,0.0,0.0025263953,-2469.227734375,65.86212539672852,2474.3732177734373,0.078125
108,-2439.27015625,66.1423819732666,2444.437517089844,0.11393701,0.034561537,0.19629158,0.04169355,0.116671845,0.25701773,1.0,0.0,0.0027348434,-2466.117529296875,65.59099884033203,2471.2418701171873,0.078125
109,-2439.5679760742187,65.98046333312988,2444.7227075195315,0.10878347,0.03836616,0.20108445,0.036661208,0.11113099,0.25720102,1.0,0.0,0.0023475317,-2469.99013671875,65.13441772460938,2475.078759765625,0.078125
110,-2438.9458081054686,65.88995697021484,2444.0934619140626,0.11332894,0.040913824,0.21390207,0.027783547,0.11540335,0.26118022,1.0,0.0,0.002074408,-2472.8421630859375,65.36484298706054,2477.9488037109377,0.078125
111,-2439.624191894531,65.8513193511963,2444.7688256835936,0.11560644,0.042278353,0.20536155,0.01645972,0.11806935,0.26250413,1.0,0.0,0.002462916,-2465.594677734375,64.7750030517578,2470.65517578125,0.078125
112,-2438.9068603515625,65.84306213378906,2444.0508422851562,0.12764087,0.04066781,0.21695666,0.041954864,0.13008901,0.2709118,1.0,0.0,0.0024481476,-2464.55390625,64.81693267822266,2469.6177490234377,0.078125
113,-2438.912990722656,65.63258628845215,2444.0405322265624,0.11807269,0.040069092,0.20925398,0.040339306,0.120161146,0.26700947,1.0,0.0,0.0020884392,-2467.7380615234374,64.49375114440917,2472.77666015625,0.078125
114,-2438.7876977539063,65.696060256958,2443.9201953125,0.09052716,0.031942345,0.16987304,0.006278868,0.104134545,0.24300477,1.0,0.0,0.013607402,-2466.2490966796877,64.93220138549805,2471.3219482421873,0.078125
115,-2438.5721533203123,65.6118472290039,2443.6980590820312,0.11573595,0.031504534,0.20188345,0.040604938,0.11873671,0.26114088,1.0,0.0,0.003000766,-2468.831298828125,64.63421630859375,2473.880859375,0.078125
116,-2438.3883862304688,65.59575218200683,2443.513046875,0.08549973,0.03595679,0.18657874,0.024398735,0.10202223,0.24506316,1.0,0.0,0.016522495,-2467.3834716796873,65.35216979980468,2472.4890625,0.078125
117,-2438.40916015625,65.4612198638916,2443.523308105469,0.12669075,0.038847875,0.19977522,0.04539473,0.12958592,0.27861306,1.0,0.0,0.0028951701,-2462.99794921875,64.44364852905274,2468.0326171875,0.078125
118,-2437.947255859375,65.30293724060058,2443.04904296875,0.10116831,0.039718173,0.20941728,0.03690905,0.10390035,0.24733186,1.0,0.0,0.002732039,-2469.0594482421875,64.96901931762696,2474.1351318359375,0.078125
119,-2437.8512573242188,65.21664741516113,2442.9463208007815,0.08708944,0.03008928,0.16257146,0.03817841,0.09304136,0.23281139,1.0,0.0,0.0059519075,-2471.9539306640627,64.79022598266602,2477.0156494140624,0.078125
120,-2438.2962280273437,65.20604278564453,2443.390456542969,0.102492295,0.039651144,0.20407104,0.021029403,0.10482097,0.24714649,1.0,0.0,0.0023286578,-2468.231982421875,64.59354743957519,2473.2783203125,0.078125
